Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
11,Line,stairs,55,10,0.366449,Partial Breach (6 escaped, 4 captured)
11,Line,stairs,56,10,0.333435,Partial Breach (5 escaped, 5 captured)
11,Line,stairs,57,10,0.385898,Partial Breach (7 escaped, 3 captured)
11,Line,stairs,58,10,0.382967,Partial Breach (4 escaped, 6 captured)
11,Line,stairs,59,10,0.417953,Partial Breach (9 escaped, 1 captured)
11,Line,stairs,60,10,0.349947,Partial Breach (7 escaped, 3 captured)
11,Line,stairs,61,10,0.381562,Partial Breach (8 escaped, 2 captured)
11,Line,stairs,62,10,0.401718,Partial Breach (8 escaped, 2 captured)
11,Line,stairs,63,10,0.382648,Partial Breach (6 escaped, 4 captured)
11,Line,stairs,64,10,0.397386,Partial Breach (7 escaped, 3 captured)
11,Line,stairs,65,10,0.469261,Partial Breach (8 escaped, 2 captured)
11,Line,stairs,66,10,0.39991,Partial Breach (8 escaped, 2 captured)
11,Line,stairs,67,10,0.364997,Partial Breach (7 escaped, 3 captured)
11,Line,stairs,68,10,0.408276,Partial Breach (6 escaped, 4 captured)
11,Line,stairs,69,10,0.379156,Partial Breach (8 escaped, 2 captured)
11,Line,stairs,70,10,0.408238,Partial Breach (6 escaped, 4 captured)
11,Line,stairs,71,10,0.468706,Partial Breach (9 escaped, 1 captured)
11,Line,stairs,72,10,0.320559,Partial Breach (7 escaped, 3 captured)
11,Line,stairs,73,10,0.366081,Partial Breach (7 escaped, 3 captured)
11,Line,stairs,74,10,0.342044,Partial Breach (7 escaped, 3 captured)
11,Line,random,75,10,0.391913,Partial Breach (6 escaped, 4 captured)
11,Line,random,76,10,0.316489,Partial Breach (7 escaped, 3 captured)
11,Line,random,77,10,0.4114,Partial Breach (8 escaped, 2 captured)
11,Line,random,78,10,0.300406,Partial Breach (8 escaped, 2 captured)
11,Line,random,79,10,0.327105,Partial Breach (7 escaped, 3 captured)
11,Line,random,80,10,0.324919,Partial Breach (7 escaped, 3 captured)
11,Line,random,81,10,0.435506,Partial Breach (6 escaped, 4 captured)
11,Line,random,82,10,0.440755,Partial Breach (5 escaped, 5 captured)
11,Line,random,83,10,0.439367,Partial Breach (7 escaped, 3 captured)
11,Line,random,84,10,0.47785,Partial Breach (3 escaped, 7 captured)
11,Line,random,85,10,0.410561,Partial Breach (7 escaped, 3 captured)
11,Line,random,86,10,0.320748,Partial Breach (9 escaped, 1 captured)
11,Line,random,87,10,0.44657,Partial Breach (6 escaped, 4 captured)
11,Line,random,88,10,0.432685,Partial Breach (9 escaped, 1 captured)
11,Line,random,89,10,0.452394,Partial Breach (6 escaped, 4 captured)
11,Line,random,90,10,0.385069,Partial Breach (5 escaped, 5 captured)
11,Line,random,91,10,0.393005,Partial Breach (6 escaped, 4 captured)
11,Line,random,92,10,0.464963,Partial Breach (6 escaped, 4 captured)
11,Line,random,93,10,0.401613,Partial Breach (5 escaped, 5 captured)
11,Line,random,94,10,0.39785,Partial Breach (8 escaped, 2 captured)
11,Line,random,95,10,0.452472,Partial Breach (8 escaped, 2 captured)
11,Line,random,96,10,0.439049,Partial Breach (6 escaped, 4 captured)
11,Line,random,97,10,0.360546,Partial Breach (6 escaped, 4 captured)
11,Line,random,98,10,0.271378,Partial Breach (7 escaped, 3 captured)
11,Line,random,99,10,0.373258,Partial Breach (5 escaped, 5 captured)
11,Chess,wedge,0,10,0.558779,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,1,10,0.48643,Partial Breach (9 escaped, 1 captured)
11,Chess,wedge,2,10,0.591919,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,3,10,0.538832,Partial Breach (8 escaped, 2 captured)
11,Chess,wedge,4,10,0.504395,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,5,10,0.449819,Partial Breach (8 escaped, 2 captured)
11,Chess,wedge,6,10,0.551387,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,7,10,0.366066,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,8,10,0.381275,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,9,10,0.525836,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,10,10,0.489703,Partial Breach (9 escaped, 1 captured)
11,Chess,wedge,11,10,0.469703,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,12,10,0.397677,Partial Breach (9 escaped, 1 captured)
11,Chess,wedge,13,10,0.485743,Partial Breach (9 escaped, 1 captured)
11,Chess,wedge,14,10,0.624779,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,15,10,0.433659,Partial Breach (9 escaped, 1 captured)
11,Chess,wedge,16,10,0.556992,Partial Breach (8 escaped, 2 captured)
11,Chess,wedge,17,10,0.444402,Partial Breach (9 escaped, 1 captured)
11,Chess,wedge,18,10,0.463336,Partial Breach (7 escaped, 3 captured)
11,Chess,wedge,19,10,0.465592,Partial Breach (6 escaped, 4 captured)
11,Chess,wedge,20,10,0.399048,Partial Breach (8 escaped, 2 captured)
11,Chess,wedge,21,10,0.581824,Partial Breach (5 escaped, 5 captured)
11,Chess,wedge,22,10,0.355774,Partial Breach (9 escaped, 1 captured)
11,Chess,wedge,23,10,0.456964,Escapers Victory (All 10 breached)
11,Chess,wedge,24,10,0.433116,Partial Breach (9 escaped, 1 captured)
11,Chess,swarm,25,10,0.690464,Partial Breach (9 escaped, 1 captured)
11,Chess,swarm,26,10,0.592122,Partial Breach (8 escaped, 2 captured)
11,Chess,swarm,27,10,0.510623,Partial Breach (8 escaped, 2 captured)
11,Chess,swarm,28,10,0.48429,Partial Breach (5 escaped, 5 captured)
11,Chess,swarm,29,10,0.255032,Partial Breach (9 escaped, 1 captured)
11,Chess,swarm,30,10,0.347737,Partial Breach (8 escaped, 2 captured)
11,Chess,swarm,31,10,0.219887,Partial Breach (9 escaped, 1 captured)
11,Chess,swarm,32,10,0.61996,Partial Breach (6 escaped, 4 captured)
11,Chess,swarm,33,10,0.381971,Escapers Victory (All 10 breached)
11,Chess,swarm,34,10,0.137557,Partial Breach (9 escaped, 1 captured)
11,Chess,swarm,35,10,0.236554,Partial Breach (9 escaped, 1 captured)
11,Chess,swarm,36,10,0.59594,Partial Breach (9 escaped, 1 captured)
11,Chess,swarm,37,10,0.583046,Partial Breach (6 escaped, 4 captured)
11,Chess,swarm,38,10,0.565203,Partial Breach (6 escaped, 4 captured)
11,Chess,swarm,39,10,0.642465,Partial Breach (8 escaped, 2 captured)
11,Chess,swarm,40,10,0.649842,Partial Breach (8 escaped, 2 captured)
11,Chess,swarm,41,10,0.364782,Partial Breach (8 escaped, 2 captured)
11,Chess,swarm,42,10,0.526337,Partial Breach (8 escaped, 2 captured)
11,Chess,swarm,43,10,0.180522,Escapers Victory (All 10 breached)
11,Chess,swarm,44,10,0.599064,Partial Breach (7 escaped, 3 captured)
11,Chess,swarm,45,10,0.5426,Partial Breach (7 escaped, 3 captured)
11,Chess,swarm,46,10,0.583136,Partial Breach (8 escaped, 2 captured)
11,Chess,swarm,47,10,0.531072,Partial Breach (7 escaped, 3 captured)
11,Chess,swarm,48,10,0.488994,Partial Breach (5 escaped, 5 captured)
11,Chess,swarm,49,10,0.158175,Partial Breach (9 escaped, 1 captured)
11,Chess,stairs,50,10,0.38375,Partial Breach (6 escaped, 4 captured)
11,Chess,stairs,51,10,0.388529,Partial Breach (6 escaped, 4 captured)
11,Chess,stairs,52,10,0.435736,Partial Breach (6 escaped, 4 captured)
11,Chess,stairs,53,10,0.439067,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,54,10,0.45964,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,55,10,0.423047,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,56,10,0.425255,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,57,10,0.39094,Partial Breach (6 escaped, 4 captured)
11,Chess,stairs,58,10,0.411442,Partial Breach (5 escaped, 5 captured)
11,Chess,stairs,59,10,0.407518,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,60,10,0.398759,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,61,10,0.358259,Partial Breach (7 escaped, 3 captured)
11,Chess,stairs,62,10,0.430728,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,63,10,0.402655,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,64,10,0.394205,Partial Breach (7 escaped, 3 captured)
11,Chess,stairs,65,10,0.369736,Partial Breach (4 escaped, 6 captured)
11,Chess,stairs,66,10,0.396849,Partial Breach (7 escaped, 3 captured)
11,Chess,stairs,67,10,0.33551,Partial Breach (6 escaped, 4 captured)
11,Chess,stairs,68,10,0.411748,Partial Breach (7 escaped, 3 captured)
11,Chess,stairs,69,10,0.367131,Partial Breach (6 escaped, 4 captured)
11,Chess,stairs,70,10,0.346568,Partial Breach (6 escaped, 4 captured)
11,Chess,stairs,71,10,0.494459,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,72,10,0.380052,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,73,10,0.392748,Partial Breach (8 escaped, 2 captured)
11,Chess,stairs,74,10,0.320917,Partial Breach (5 escaped, 5 captured)
11,Chess,random,75,10,0.388552,Partial Breach (8 escaped, 2 captured)
11,Chess,random,76,10,0.347123,Partial Breach (9 escaped, 1 captured)
11,Chess,random,77,10,0.428139,Partial Breach (8 escaped, 2 captured)
11,Chess,random,78,10,0.359695,Partial Breach (8 escaped, 2 captured)
11,Chess,random,79,10,0.373888,Partial Breach (8 escaped, 2 captured)
11,Chess,random,80,10,0.297656,Partial Breach (7 escaped, 3 captured)
11,Chess,random,81,10,0.53288,Partial Breach (6 escaped, 4 captured)
11,Chess,random,82,10,0.459351,Partial Breach (5 escaped, 5 captured)
11,Chess,random,83,10,0.435714,Partial Breach (7 escaped, 3 captured)
11,Chess,random,84,10,0.45268,Partial Breach (3 escaped, 7 captured)
11,Chess,random,85,10,0.416433,Partial Breach (7 escaped, 3 captured)
11,Chess,random,86,10,0.276001,Partial Breach (9 escaped, 1 captured)
11,Chess,random,87,10,0.453668,Partial Breach (7 escaped, 3 captured)
11,Chess,random,88,10,0.425349,Partial Breach (9 escaped, 1 captured)
11,Chess,random,89,10,0.419821,Partial Breach (7 escaped, 3 captured)
11,Chess,random,90,10,0.435399,Partial Breach (7 escaped, 3 captured)
11,Chess,random,91,10,0.347791,Partial Breach (7 escaped, 3 captured)
11,Chess,random,92,10,0.489933,Partial Breach (9 escaped, 1 captured)
11,Chess,random,93,10,0.476432,Partial Breach (8 escaped, 2 captured)
11,Chess,random,94,10,0.439772,Partial Breach (7 escaped, 3 captured)
11,Chess,random,95,10,0.483699,Partial Breach (8 escaped, 2 captured)
11,Chess,random,96,10,0.479653,Partial Breach (6 escaped, 4 captured)
11,Chess,random,97,10,0.378908,Partial Breach (6 escaped, 4 captured)
11,Chess,random,98,10,0.237607,Partial Breach (7 escaped, 3 captured)
11,Chess,random,99,10,0.38755,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,0,10,0.573572,Partial Breach (8 escaped, 2 captured)
11,Arc,wedge,1,10,0.454867,Partial Breach (8 escaped, 2 captured)
11,Arc,wedge,2,10,0.606601,Partial Breach (7 escaped, 3 captured)
11,Arc,wedge,3,10,0.545557,Partial Breach (8 escaped, 2 captured)
11,Arc,wedge,4,10,0.493035,Partial Breach (7 escaped, 3 captured)
11,Arc,wedge,5,10,0.439498,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,6,10,0.575552,Partial Breach (8 escaped, 2 captured)
11,Arc,wedge,7,10,0.367572,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,8,10,0.375311,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,9,10,0.493663,Partial Breach (7 escaped, 3 captured)
11,Arc,wedge,10,10,0.432425,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,11,10,0.494511,Partial Breach (8 escaped, 2 captured)
11,Arc,wedge,12,10,0.376448,Partial Breach (7 escaped, 3 captured)
11,Arc,wedge,13,10,0.458791,Partial Breach (8 escaped, 2 captured)
11,Arc,wedge,14,10,0.575716,Partial Breach (7 escaped, 3 captured)
11,Arc,wedge,15,10,0.419322,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,16,10,0.652951,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,17,10,0.414117,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,18,10,0.499727,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,19,10,0.512959,Partial Breach (7 escaped, 3 captured)
11,Arc,wedge,20,10,0.379546,Partial Breach (4 escaped, 6 captured)
11,Arc,wedge,21,10,0.667319,Partial Breach (8 escaped, 2 captured)
11,Arc,wedge,22,10,0.326091,Partial Breach (8 escaped, 2 captured)
11,Arc,wedge,23,10,0.418563,Partial Breach (6 escaped, 4 captured)
11,Arc,wedge,24,10,0.453373,Partial Breach (6 escaped, 4 captured)
11,Arc,swarm,25,10,0.672496,Partial Breach (8 escaped, 2 captured)
11,Arc,swarm,26,10,0.592508,Partial Breach (9 escaped, 1 captured)
11,Arc,swarm,27,10,0.561781,Partial Breach (7 escaped, 3 captured)
11,Arc,swarm,28,10,0.53697,Partial Breach (9 escaped, 1 captured)
11,Arc,swarm,29,10,0.279368,Partial Breach (9 escaped, 1 captured)
11,Arc,swarm,30,10,0.398078,Escapers Victory (All 10 breached)
11,Arc,swarm,31,10,0.206296,Partial Breach (8 escaped, 2 captured)
11,Arc,swarm,32,10,0.622366,Partial Breach (6 escaped, 4 captured)
11,Arc,swarm,33,10,0.400939,Partial Breach (9 escaped, 1 captured)
11,Arc,swarm,34,10,0.132798,Escapers Victory (All 10 breached)
11,Arc,swarm,35,10,0.219144,Escapers Victory (All 10 breached)
11,Arc,swarm,36,10,0.60218,Partial Breach (6 escaped, 4 captured)
11,Arc,swarm,37,10,0.540721,Partial Breach (8 escaped, 2 captured)
11,Arc,swarm,38,10,0.543054,Partial Breach (6 escaped, 4 captured)
11,Arc,swarm,39,10,0.607358,Partial Breach (6 escaped, 4 captured)
11,Arc,swarm,40,10,0.615865,Partial Breach (6 escaped, 4 captured)
11,Arc,swarm,41,10,0.369337,Partial Breach (9 escaped, 1 captured)
11,Arc,swarm,42,10,0.506395,Partial Breach (8 escaped, 2 captured)
11,Arc,swarm,43,10,0.208838,Escapers Victory (All 10 breached)
11,Arc,swarm,44,10,0.532197,Partial Breach (6 escaped, 4 captured)
11,Arc,swarm,45,10,0.612257,Partial Breach (9 escaped, 1 captured)
11,Arc,swarm,46,10,0.482029,Partial Breach (5 escaped, 5 captured)
11,Arc,swarm,47,10,0.52701,Partial Breach (8 escaped, 2 captured)
11,Arc,swarm,48,10,0.523054,Partial Breach (7 escaped, 3 captured)
11,Arc,swarm,49,10,0.161185,Escapers Victory (All 10 breached)
11,Arc,stairs,50,10,0.442359,Partial Breach (8 escaped, 2 captured)
11,Arc,stairs,51,10,0.407142,Partial Breach (7 escaped, 3 captured)
11,Arc,stairs,52,10,0.462886,Partial Breach (7 escaped, 3 captured)
11,Arc,stairs,53,10,0.415257,Partial Breach (6 escaped, 4 captured)
11,Arc,stairs,54,10,0.440092,Partial Breach (7 escaped, 3 captured)
11,Arc,stairs,55,10,0.389546,Partial Breach (7 escaped, 3 captured)
11,Arc,stairs,56,10,0.392023,Partial Breach (6 escaped, 4 captured)
11,Arc,stairs,57,10,0.427073,Partial Breach (8 escaped, 2 captured)
11,Arc,stairs,58,10,0.42244,Partial Breach (8 escaped, 2 captured)
11,Arc,stairs,59,10,0.382113,Partial Breach (5 escaped, 5 captured)
11,Arc,stairs,60,10,0.363795,Partial Breach (7 escaped, 3 captured)
11,Arc,stairs,61,10,0.374982,Partial Breach (8 escaped, 2 captured)
11,Arc,stairs,62,10,0.42044,Partial Breach (7 escaped, 3 captured)
11,Arc,stairs,63,10,0.452526,Partial Breach (8 escaped, 2 captured)
11,Arc,stairs,64,10,0.409036,Partial Breach (8 escaped, 2 captured)
11,Arc,stairs,65,10,0.408162,Partial Breach (6 escaped, 4 captured)
11,Arc,stairs,66,10,0.372264,Partial Breach (5 escaped, 5 captured)
11,Arc,stairs,67,10,0.317481,Partial Breach (6 escaped, 4 captured)
11,Arc,stairs,68,10,0.401132,Partial Breach (6 escaped, 4 captured)
11,Arc,stairs,69,10,0.3678,Partial Breach (6 escaped, 4 captured)
11,Arc,stairs,70,10,0.418559,Partial Breach (8 escaped, 2 captured)
11,Arc,stairs,71,10,0.39474,Partial Breach (5 escaped, 5 captured)
11,Arc,stairs,72,10,0.358116,Partial Breach (7 escaped, 3 captured)
11,Arc,stairs,73,10,0.383911,Partial Breach (8 escaped, 2 captured)
11,Arc,stairs,74,10,0.386921,Partial Breach (7 escaped, 3 captured)
11,Arc,random,75,10,0.392206,Partial Breach (6 escaped, 4 captured)
11,Arc,random,76,10,0.32653,Partial Breach (9 escaped, 1 captured)
11,Arc,random,77,10,0.433991,Partial Breach (8 escaped, 2 captured)
11,Arc,random,78,10,0.331174,Partial Breach (7 escaped, 3 captured)
11,Arc,random,79,10,0.351035,Partial Breach (6 escaped, 4 captured)
11,Arc,random,80,10,0.283647,Partial Breach (7 escaped, 3 captured)
11,Arc,random,81,10,0.485023,Partial Breach (8 escaped, 2 captured)
11,Arc,random,82,10,0.472008,Partial Breach (8 escaped, 2 captured)
11,Arc,random,83,10,0.44026,Partial Breach (7 escaped, 3 captured)
11,Arc,random,84,10,0.541391,Partial Breach (7 escaped, 3 captured)
11,Arc,random,85,10,0.338506,Partial Breach (5 escaped, 5 captured)
11,Arc,random,86,10,0.295416,Partial Breach (7 escaped, 3 captured)
11,Arc,random,87,10,0.424972,Partial Breach (6 escaped, 4 captured)
11,Arc,random,88,10,0.41247,Partial Breach (7 escaped, 3 captured)
11,Arc,random,89,10,0.405911,Partial Breach (7 escaped, 3 captured)
11,Arc,random,90,10,0.468426,Partial Breach (7 escaped, 3 captured)
11,Arc,random,91,10,0.440316,Partial Breach (5 escaped, 5 captured)
11,Arc,random,92,10,0.433925,Partial Breach (6 escaped, 4 captured)
11,Arc,random,93,10,0.295111,Partial Breach (3 escaped, 7 captured)
11,Arc,random,94,10,0.416662,Partial Breach (6 escaped, 4 captured)
11,Arc,random,95,10,0.353295,Partial Breach (4 escaped, 6 captured)
11,Arc,random,96,10,0.381296,Partial Breach (5 escaped, 5 captured)
11,Arc,random,97,10,0.335022,Partial Breach (6 escaped, 4 captured)
11,Arc,random,98,10,0.281945,Partial Breach (7 escaped, 3 captured)
11,Arc,random,99,10,0.424551,Partial Breach (7 escaped, 3 captured)
12,Line,wedge,0,10,0.622423,Partial Breach (7 escaped, 3 captured)
12,Line,wedge,1,10,0.471785,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,2,10,0.60997,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,3,10,0.513119,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,4,10,0.484249,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,5,10,0.468657,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,6,10,0.592974,Partial Breach (7 escaped, 3 captured)
12,Line,wedge,7,10,0.395953,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,8,10,0.450409,Partial Breach (7 escaped, 3 captured)
12,Line,wedge,9,10,0.568084,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,10,10,0.398119,Partial Breach (5 escaped, 5 captured)
12,Line,wedge,11,10,0.485023,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,12,10,0.388566,Partial Breach (7 escaped, 3 captured)
12,Line,wedge,13,10,0.468867,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,14,10,0.544336,Partial Breach (5 escaped, 5 captured)
12,Line,wedge,15,10,0.462039,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,16,10,0.564962,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,17,10,0.436371,Partial Breach (9 escaped, 1 captured)
12,Line,wedge,18,10,0.477789,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,19,10,0.479776,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,20,10,0.411011,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,21,10,0.592392,Partial Breach (5 escaped, 5 captured)
12,Line,wedge,22,10,0.346115,Partial Breach (9 escaped, 1 captured)
12,Line,wedge,23,10,0.437969,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,24,10,0.438098,Partial Breach (9 escaped, 1 captured)
12,Line,swarm,25,10,0.610276,Partial Breach (5 escaped, 5 captured)
12,Line,swarm,26,10,0.53481,Partial Breach (3 escaped, 7 captured)
12,Line,swarm,27,10,0.495045,Partial Breach (5 escaped, 5 captured)
12,Line,swarm,28,10,0.519324,Partial Breach (8 escaped, 2 captured)
12,Line,swarm,29,10,0.28343,Partial Breach (8 escaped, 2 captured)
12,Line,swarm,30,10,0.34937,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,31,10,0.228842,Escapers Victory (All 10 breached)
12,Line,swarm,32,10,0.607744,Partial Breach (2 escaped, 8 captured)
12,Line,swarm,33,10,0.360407,Partial Breach (7 escaped, 3 captured)
12,Line,swarm,34,10,0.140147,Partial Breach (9 escaped, 1 captured)
12,Line,swarm,35,10,0.233442,Partial Breach (9 escaped, 1 captured)
12,Line,swarm,36,10,0.542556,Partial Breach (4 escaped, 6 captured)
12,Line,swarm,37,10,0.588763,Partial Breach (5 escaped, 5 captured)
12,Line,swarm,38,10,0.587602,Partial Breach (5 escaped, 5 captured)
12,Line,swarm,39,10,0.632472,Partial Breach (7 escaped, 3 captured)
12,Line,swarm,40,10,0.640561,Partial Breach (8 escaped, 2 captured)
12,Line,swarm,41,10,0.354845,Partial Breach (7 escaped, 3 captured)
12,Line,swarm,42,10,0.505549,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,43,10,0.184649,Partial Breach (9 escaped, 1 captured)
12,Line,swarm,44,10,0.636811,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,45,10,0.54236,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,46,10,0.560308,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,47,10,0.552855,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,48,10,0.47102,Partial Breach (3 escaped, 7 captured)
12,Line,swarm,49,10,0.196965,Partial Breach (9 escaped, 1 captured)
12,Line,stairs,50,10,0.403779,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,51,10,0.447298,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,52,10,0.439847,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,53,10,0.452283,Partial Breach (8 escaped, 2 captured)
12,Line,stairs,54,10,0.470027,Partial Breach (8 escaped, 2 captured)
12,Line,stairs,55,10,0.394276,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,56,10,0.427018,Partial Breach (7 escaped, 3 captured)
12,Line,stairs,57,10,0.362762,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,58,10,0.430722,Partial Breach (7 escaped, 3 captured)
12,Line,stairs,59,10,0.345119,Partial Breach (6 escaped, 4 captured)
